pl_name disc_facility tic_id pl_rade pl_bmasse pl_orbper pl_eqt pl_dens pl_trandep pl_trandur sy_jmag sy_tmag st_teff st_rad
"Kepler-174 b" Kepler "TIC 158434144" 2.09 "" 13.98177862 553.0 "" 0.10184 2.958 12.791 13.6906 4859.0 0.65
"Kepler-190 c" Kepler "TIC 158789380" 1.63 "" 3.76304153 948.0 "" 0.03545 1.6011 12.728 13.5519 5103.0 0.79
"Kepler-277 c" Kepler "TIC 120961424" 3.13 "" 33.0063185 778.0 "" 0.02781 7.118 12.288 12.9339 5968.0 1.86
"Kepler-1474 b" Kepler "TIC 271255614" 2.2 "" 36.4337867 561.0 "" 0.04068 4.388 14.027 14.72 5566.0 1.1
"Kepler-141 c" Kepler "TIC 273681580" 1.5 "" 7.0106324 738.0 "" 0.03273 3.0688 11.955 12.8049 4908.0 0.78
"Kepler-191 c" Kepler "TIC 159647213" 2.47 "" 17.73842886 596.0 "" 0.06055 3.0049 13.42 14.2068 5105.0 0.87
"Kepler-1076 b" Kepler "TIC 399955825" 0.79 "" 6.14728341 770.0 "" 0.01197 2.7645 11.305 12.3078 4997.0 0.75
"Kepler-1432 b" Kepler "TIC 27532128" 2.22 "" 23.9109011 722.0 "" 0.03362 5.055 14.268 14.9257 6313.0 1.12
"Kepler-293 b" Kepler "TIC 158216544" 3.0 "" 19.25405306 657.0 "" 0.1031 4.5725 14.098 14.8204 5798.0 0.94
"Kepler-1109 b" Kepler "TIC 137336979" 1.77 "" 37.6467384 508.0 "" 0.04287 6.117 13.055 13.7535 5758.0 0.85
"Kepler-467 b" Kepler "TIC 121214078" 1.69 "" 24.99334 616.0 "" 0.0275 5.9672 11.274 11.9138 5906.0 0.93
"Kepler-183 c" Kepler "TIC 138214374" 2.25 "" 11.637026 764.0 "" 0.059 3.3387 13.726 14.4099 5835.0 0.88
"Kepler-1057 b" Kepler "TIC 169463893" 2.7 "" 14.08818 715.0 "" 0.0843 4.2237 14.336 15.0859 5831.0 0.88
"Kepler-1694 b" Kepler "TIC 138425797" 0.96 "" 3.895233 866.0 "" 0.0205 1.6896 13.288 14.1431 5038.0 0.68
"Kepler-193 c" Kepler "TIC 272496083" 2.96 "" 50.69852 541.0 "" 0.0616 6.2417 13.539 14.1656 6306.0 1.06
"Kepler-438 b" Kepler "TIC 336266673" 0.98 "" 35.23318 273.0 "" 0.04025 3.757 12.13 13.4386 3688.0 0.46
"Kepler-309 c" Kepler "TIC 273373488" 1.87 "" 105.3582299 204.0 "" 0.12102 3.81 13.504 14.4409 3883.0 0.5
"Kepler-208 e" Kepler "TIC 270781284" 1.52 "" 16.25945734 875.0 "" 0.01312 3.906 12.547 13.1288 6220.0 1.33
"Kepler-1369 b" Kepler "TIC 120686458" 2.99 "" 25.873148 667.0 "" 0.07232 5.451 14.199 14.8613 6036.0 1.09
"Kepler-55 b" Kepler "TIC 164884002" 3.35 "" 27.9537959 409.0 "" 0.10377 6.485 13.97 15.0506 4505.0 0.66
"Kepler-804 c" Kepler "TIC 275573295" 1.17 "" 9.65185017 875.0 "" 0.01084 4.457 12.631 13.2823 5775.0 1.03
"Kepler-1071 b" Kepler "TIC 275490723" 1.47 "" 6.1799844 661.0 "" 0.08112 2.1059 14.371 15.234 4932.0 0.49
"Kepler-1501 b" Kepler "TIC 159216808" 1.38 "" 14.5564533 876.0 "" 0.01161 4.57 12.661 13.2541 6425.0 1.19
"Kepler-224 e" Kepler "TIC 159642189" 2.0 "" 18.643516 540.0 "" 0.08525 1.7619 14.212 15.0519 5195.0 0.7
"Kepler-733 b" Kepler "TIC 240179452" 2.87 "" 20.83424726 595.0 "" 0.1034 4.0748 14.141 14.8436 5537.0 0.88
"Kepler-166 b" Kepler "TIC 26814955" 2.3 "" 7.65024351 772.0 "" 0.09814 2.752 13.346 14.143 5409.0 0.75
"Kepler-1651 b" Kepler "TIC 48353358" 1.15 "" 9.8847 320.0 "" 0.1984 2.1545 10.648 12.1042 3240.0 0.27
"Kepler-379 c" Kepler "TIC 184167421" 2.28 "" 62.7843981 530.0 "" 0.0325 4.81 12.341 12.959 6053.0 1.26
"Kepler-125 b" Kepler "TIC 273873718" 2.71 "" 4.16438381 596.0 "" 0.25291 1.8428 12.484 13.7744 3810.0 0.52
"Kepler-26 c" Kepler "TIC 164833065" 2.64 "" 17.25121397 385.0 "" 0.20548 2.0371 13.408 14.5837 3879.0 0.54
"Kepler-1038 b" Kepler "TIC 268483792" 3.27 "" 148.4603382 293.0 "" 0.16066 5.402 13.376 14.2427 5463.0 0.76
"Kepler-852 b" Kepler "TIC 28089606" 2.78 "" 44.9309804 628.0 "" 0.044 6.498 12.852 13.479 6354.0 1.25
"Kepler-1118 b" Kepler "TIC 239238425" 2.56 "" 38.6715075 502.0 "" 0.06475 5.567 13.505 14.3673 5432.0 0.91
"Kepler-266 b" Kepler "TIC 271046092" 2.45 "" 6.6184 950.0 "" 0.0546 3.6211 14.3 15.0506 5634.0 1.02
"Kepler-331 d" Kepler "TIC 351063265" 1.92 "" 32.1340737 345.0 "" 0.1316 2.696 14.082 15.1154 4345.0 0.52
"Kepler-598 c" Kepler "TIC 137969066" 2.91 "" 86.4947807 367.0 "" 0.10455 7.284 13.41 14.1814 5252.0 0.9
"Kepler-285 c" Kepler "TIC 26416742" 1.13 "" 6.18677 825.0 "" 0.0214 2.8247 13.887 14.6046 5381.0 0.76
"Kepler-58 c" Kepler "TIC 184471242" 2.6 "" 15.5738 795.0 "" 0.047 4.5291 13.643 14.3672 6082.0 1.09
"Kepler-1456 b" Kepler "TIC 158385035" 1.14 "" 18.1373829 433.0 "" 0.03827 3.55 13.486 14.6416 4257.0 0.6
"Kepler-655 b" Kepler "TIC 273044848" 2.64 "" 46.4073 556.0 "" 0.0491 7.4189 12.495 13.0721 6314.0 1.05
"Kepler-1334 b" Kepler "TIC 299217895" 2.31 "" 15.64591713 710.0 "" 0.06255 4.012 14.052 14.6963 5896.0 0.92
"Kepler-1229 b" Kepler "TIC 273373582" 1.12 "" 86.828989 196.0 "" 0.08507 6.001 13.228 14.4978 3724.0 0.41
"Kepler-176 b" Kepler "TIC 271159950" 1.61 "" 5.4331329 841.0 "" 0.03282 2.4012 13.097 13.9508 4963.0 0.83
"Kepler-235 d" Kepler "TIC 120765183" 1.96 "" 20.06036336 361.0 "" 0.14947 3.3203 13.952 15.1339 3950.0 0.49
"Kepler-969 b" Kepler "TIC 158785055" 2.37 "" 34.1732156 465.0 "" 0.0635 4.7679 12.413 13.1696 5201.0 0.83
"Kepler-365 b" Kepler "TIC 27530849" 1.76 "" 10.66489514 865.0 "" 0.02926 3.159 13.484 13.877 6014.0 1.02
"Kepler-1378 b" Kepler "TIC 169459324" 2.5 "" 11.954051 530.0 "" 0.0982 2.6664 14.085 15.2514 4187.0 0.72
"Kepler-333 c" Kepler "TIC 137556197" 1.16 "" 24.08826 390.0 "" 0.034 4.0304 12.86 13.9691 4347.0 0.57
"Kepler-1550 b" Kepler "TIC 121395435" 3.71 "" 225.585245 348.0 "" 0.07549 11.166 13.812 14.437 5929.0 1.36
"Kepler-218 c" Kepler "TIC 271662623" 3.05 "" 44.6996563 500.0 "" 0.08377 6.2289 12.732 13.4069 5497.0 1.05
"Kepler-591 b" Kepler "TIC 405686888" 3.41 "" 81.1694299 412.0 "" 0.12331 7.709 13.327 13.9799 5865.0 0.94
"Kepler-887 b" Kepler "TIC 122293639" 1.62 "" 20.42228798 781.0 "" 0.01881 6.192 12.539 13.0693 6422.0 1.17
"Kepler-1405 b" Kepler "TIC 184166357" 3.0 "" 28.22737 576.0 "" 0.1208 5.7242 14.583 15.3042 5875.0 0.89
"Kepler-1406 b" Kepler "TIC 137483383" 1.06 "" 11.62905828 887.0 "" 0.00915 2.846 12.227 12.9484 6060.0 1.09
"Kepler-1417 b" Kepler "TIC 122707371" 1.05 "" 20.35045 700.0 "" 0.0091 7.3049 12.714 13.3932 5963.0 1.03
"Kepler-1467 b" Kepler "TIC 271427581" 2.99 "" 47.0569043 413.0 "" 0.16648 5.2722 14.139 14.9464 5290.0 0.75
"Kepler-92 c" Kepler "TIC 121943724" 2.6 "" 26.72428 748.0 "" 0.0249 8.6946 10.747 11.326 5883.0 1.53
"Kepler-295 c" Kepler "TIC 164890864" 1.2 "" 21.5262569 620.0 "" 0.01852 8.272 13.145 13.905 5607.0 0.89
"TRAPPIST-1 h" "Multiple Observatories" "TIC 278892590" 0.755 "" 20.0 168.0 "" 0.352 1.28 11.354 13.8529 2559.0 0.12
"Kepler-292 e" Kepler "TIC 271960465" 2.5 "" 11.97865 727.0 "" 0.0618 4.0555 14.537 15.3554 5447.0 0.88
"Kepler-1190 b" Kepler "TIC 48504464" 1.26 "" 10.45843441 601.0 "" 0.0332 3.102 12.862 13.8287 4702.0 0.69
"Kepler-265 c" Kepler "TIC 122445076" 2.5 "" 17.02885 781.0 "" 0.0531 4.5847 14.252 14.9117 6315.0 1.07
"Kepler-371 b" Kepler "TIC 137550286" 1.69 "" 34.7629923 560.0 "" 0.03199 4.19 12.701 13.3487 6038.0 0.92
"Kepler-639 b" Kepler "TIC 137409501" 2.17 "" 10.21420496 929.0 "" 0.03122 5.8558 12.212 12.8379 5850.0 1.19
"Kepler-1198 b" Kepler "TIC 158843826" 1.79 "" 7.6847716 941.0 "" 0.02907 2.599 13.483 14.2473 5725.0 1.06
"Kepler-1470 b" Kepler "TIC 121733900" 1.15 "" 16.2951259 574.0 "" 0.01979 3.678 13.492 14.4136 4915.0 0.81
"Kepler-1473 b" Kepler "TIC 290034635" 1.15 "" 14.4273551 783.0 "" 0.01217 3.89 12.346 12.9519 5929.0 1.04
"Kepler-1473 b" Kepler "TIC 290034635" 1.15 "" 14.4273551 783.0 "" 0.01217 3.89 12.346 12.9519 5929.0 1.04
"Kepler-1475 b" Kepler "TIC 271970692" 2.2 "" 82.177374 441.0 "" 0.05242 9.165 14.192 14.829 6247.0 0.95
"Kepler-1492 b" Kepler "TIC 121660826" 3.65 "" 16.7525077 801.0 "" 0.03383 3.174 12.804 13.8027 4807.0 1.8
"Kepler-315 c" Kepler "TIC 273694712" 3.64 "" 265.467621 269.0 "" 0.11475 9.443 13.982 14.772 5724.0 0.86
"Kepler-1319 b" Kepler "TIC 417676990" 0.67 "" 2.88676265 483.0 "" 0.06527 0.885 11.57 13.0621 3400.0 0.27
"HD 15337 c" "Transiting Exoplanet Survey Satellite (TESS)" "TIC 120896927" 2.522 8.79 17.1784 656.1 3.02 0.0758 2.232 7.553 8.3157 5131.0 0.84
"Kepler-227 b" Kepler "TIC 26539443" 3.1 "" 9.48803146 881.0 "" 0.06536 3.0917 14.082 14.8192 5850.0 1.04
"Kepler-739 b" Kepler "TIC 159225155" 3.37 "" 12.53248465 775.0 "" 0.12663 4.0098 14.265 14.969 5997.0 0.9
"Kepler-1700 b" Kepler "TIC 158325998" 3.14 "" 234.244257 335.0 "" 0.04665 12.929 12.67 13.221 6299.0 1.17
"K2-105 b" K2 "TIC 6892385" 3.37 "" 8.267704 814.0 "" "" "" 10.541 11.2089 5464.0 0.91
"Kepler-1499 b" Kepler "TIC 120105569" 1.19 "" 44.2008 409.0 "" 0.02221 4.678 12.016 12.907 5002.0 0.75
"Kepler-124 d" Kepler "TIC 399860218" 1.51 "" 30.9505927 428.0 "" 0.03014 5.394 12.78 13.5711 4983.0 0.65
"Kepler-1417 b" Kepler "TIC 122707371" 1.0 "" 20.3505213 695.0 "" 0.0095 7.316 12.714 13.3932 5952.0 1.0
"Kepler-1420 b" Kepler "TIC 272184502" 1.24 "" 6.699662 773.0 "" 0.0306 2.6801 14.396 15.2453 5228.0 0.73
"Kepler-405 c" Kepler "TIC 137150544" 3.81 "" 29.7272142 555.0 "" 0.12266 4.106 14.543 15.285 5817.0 0.87
"TOI-700 c" "Transiting Exoplanet Survey Satellite (TESS)" "TIC 150428135" 2.65 "" 16.05111 356.0 "" 0.329 1.4136 9.469 10.9102 3461.0 0.42
"Kepler-130 c" Kepler "TIC 121603794" 2.85 "" 27.50867519 660.0 "" 0.06398 5.8554 10.81 11.4096 5884.0 1.13
"Kepler-1154 c" Kepler "TIC 169561256" 1.67 "" 8.45808312 950.0 "" 0.02636 3.068 13.706 14.3389 6163.0 1.02
"Kepler-339 c" Kepler "TIC 26817284" 1.18 "" 6.98803345 852.0 "" 0.02148 2.995 13.28 14.0018 5627.0 0.81
"Kepler-1424 b" Kepler "TIC 122706631" 1.74 "" 29.6099055 629.0 "" 0.01201 7.433 12.497 13.1363 5812.0 1.12
"Kepler-1476 b" Kepler "TIC 164727404" 1.8 "" 10.35863224 860.0 "" 0.03136 2.574 14.227 14.9073 5893.0 1.02
"Kepler-1437 b" Kepler "TIC 26541175" 1.21 "" 10.9294815 770.0 "" 0.01969 5.893 14.4 15.1656 5792.0 0.86
"Kepler-1439 b" Kepler "TIC 120578712" 1.3 "" 8.07392849 392.0 "" 0.11446 2.217 13.577 14.9624 3471.0 0.38
"Kepler-1479 b" Kepler "TIC 377781254" 1.73 "" 14.53261362 746.0 "" 0.03462 2.4079 12.667 13.2865 6003.0 0.93
"Kepler-125 b" Kepler "TIC 273873718" 2.47 "" 4.16437101 594.0 "" "" "" 12.484 13.7744 3810.0 0.52
"Kepler-945 b" Kepler "TIC 159715997" 2.79 "" 31.0033814 609.0 "" 0.0729 5.204 14.742 15.3801 6108.0 1.03
"Kepler-172 d" Kepler "TIC 237157751" 2.7 "" 14.62709685 736.0 "" 0.03964 4.097 13.17 14.0124 5527.0 1.05
"Kepler-1488 b" Kepler "TIC 399825584" 1.59 "" 39.8189932 594.0 "" 0.01962 10.798 12.012 12.6275 6035.0 1.14
"Kepler-1458 b" Kepler "TIC 258349285" 3.35 "" 47.9869119 493.0 "" 0.08593 5.342 12.936 13.6833 5641.0 0.98
"Kepler-1484 b" Kepler "TIC 137816475" 2.6 "" 30.4544418 624.0 "" 0.04721 6.896 14.135 14.7803 6283.0 0.98
"Kepler-1058 b" Kepler "TIC 271164394" 2.11 "" 110.9643706 239.0 "" 0.12832 12.831 13.729 14.7895 4441.0 0.55
"KOI-351 f" Kepler "TIC 267667295" 2.46 "" 124.916337 406.0 "" 0.05194 10.132 12.79 13.3396 6238.0 1.05
"Kepler-444 e" Kepler "TIC 394172596" 0.42 "" 7.74347614 669.0 "" 0.00513 2.7852 7.244 8.1115 5032.0 0.59
"Kepler-819 b" Kepler "TIC 139106013" 2.56 "" 33.1995648 468.0 "" 0.11789 5.0135 13.688 14.4889 5307.0 0.76
"K2-247 c" K2 "TIC 110999033" 2.19 "" 6.49424 688.0 "" 0.11 1.6992 12.38 13.5498 4093.0 0.76
"K2-252 b" K2 "TIC 152868838" 1.74 "" 13.81513 639.0 "" "" "" 11.236 12.0482 5152.0 0.82
"K2-254 c" K2 "TIC 147683165" 2.19 "" 12.11839 551.0 "" "" "" 11.986 13.018 4629.0 0.67
"K2-183 d" K2 "TIC 60256211" 2.86 "" 22.631964 615.0 "" "" "" 11.485 12.1741 5519.0 0.97
"Kepler-1503 b" Kepler "TIC 270705307" 2.14 "" 96.16987 324.0 "" 0.09241 7.471 14.353 15.1982 5334.0 0.71
"Kepler-896 b" Kepler "TIC 123490277" 3.06 "" 144.551628 303.0 "" 0.10352 16.599 14.164 14.8967 5510.0 0.8
"Kepler-1302 b" Kepler "TIC 417678115" 1.48 "" 8.83922659 778.0 "" 0.02986 1.803 13.657 14.464 5330.0 0.87
"Kepler-163 c" Kepler "TIC 271355638" 2.3 "" 21.34735 605.0 "" 0.0596 3.899 13.194 13.8769 5736.0 0.85
"K2-293 b" K2 "TIC 49679172" 2.45 "" 13.1225 750.0 "" "" 3.98 11.959 12.6577 5532.0 0.95
"Kepler-1318 b" Kepler "TIC 122442545" 2.85 "" 213.257663 202.0 "" 0.21896 7.775 13.514 14.5384 4476.0 0.64
"Kepler-242 b" Kepler "TIC 120899945" 2.2 "" 8.203904 692.0 "" 0.1012 2.7736 13.821 14.7169 4951.0 0.71
"Kepler-1188 b" Kepler "TIC 164460740" 2.17 "" 17.1369543 781.0 "" 0.03949 6.366 13.921 14.5294 6217.0 1.09
"Kepler-764 b" Kepler "TIC 273129679" 1.8 "" 7.33674 886.0 "" 0.0349 3.4844 14.105 14.7866 5804.0 0.87
"Kepler-1689 b" Kepler "TIC 137218786" 0.89 "" 8.482949 914.0 "" 0.0075 2.4883 11.065 11.678 5995.0 0.98
"Kepler-298 d" Kepler "TIC 48217868" 2.89 "" 77.4740724 291.0 "" 0.17217 4.176 13.718 14.7267 4549.0 0.65
"Kepler-1231 b" Kepler "TIC 158792743" 1.64 "" 10.41728722 870.0 "" 0.02104 4.125 13.55 14.2256 5557.0 1.15
"Kepler-1390 b" Kepler "TIC 264508835" 1.1 "" 6.480178 891.0 "" 0.0147 3.2845 13.178 13.8982 5697.0 0.84
"Kepler-166 c" Kepler "TIC 26814955" 2.7 "" 34.26062 475.0 "" 0.1052 4.9648 13.346 14.143 5432.0 0.78
"Kepler-354 b" Kepler "TIC 120578185" 2.0 "" 5.47665368 740.0 "" 0.07192 2.4857 13.875 14.8554 4650.0 0.71
"Kepler-1261 b" Kepler "TIC 48506742" 2.3 "" 48.4308 395.0 "" 0.0838 3.5952 14.109 14.9769 5046.0 0.74
"Kepler-81 b" Kepler "TIC 270611154" 1.98 "" 5.95489729 541.0 "" 0.15051 2.3691 13.168 14.2491 3896.0 0.52
"Kepler-1451 b" Kepler "TIC 138217479" 2.9 "" 35.622233 521.0 "" 0.07787 5.146 14.069 14.7934 5796.0 0.87
"Kepler-521 b" Kepler "TIC 268302011" 3.71 "" 22.20813214 940.0 "" 0.04645 7.3225 11.915 12.5083 6652.0 1.7
"Kepler-404 b" Kepler "TIC 158268972" 1.3 "" 11.82913 712.0 "" 0.0265 2.6346 13.908 14.6698 5612.0 0.82
"Kepler-1670 b" Kepler "TIC 159375845" 2.5 "" 20.4998373 734.0 "" 0.0519 5.403 14.365 14.9688 6233.0 1.08
"Kepler-295 c" Kepler "TIC 164890864" 1.42 "" 21.52651 631.0 "" 0.018 8.6147 13.145 13.905 5631.0 0.94
"Kepler-1381 b" Kepler "TIC 399953616" 2.4 "" 25.38413 643.0 "" 0.0605 3.8215 14.439 15.0047 6119.0 0.98
"Kepler-327 d" Kepler "TIC 63366281" 1.7 "" 13.96948245 392.0 "" 0.11447 1.4165 12.794 14.0142 3799.0 0.49
"Kepler-178 d" Kepler "TIC 158394235" 3.6 "" 96.672 407.0 "" 0.0999 5.9842 13.28 14.072 5674.0 1.05
"Kepler-736 b" Kepler "TIC 351909600" 2.31 "" 3.60146534 996.0 "" 0.07777 2.2753 14.385 15.1716 5052.0 0.85
"Kepler-1636 b" Kepler "TIC 270854684" 3.22 "" 425.47785 248.0 "" 0.09984 17.848 14.645 15.2912 5977.0 1.02
"Kepler-281 b" Kepler "TIC 270858032" 2.33 "" 14.64627064 694.0 "" 0.06808 5.632 14.5 15.2229 5717.0 0.88
"Kepler-617 b" Kepler "TIC 164557035" 1.23 "" 1.68269594 750.0 "" 0.07038 1.3867 12.437 13.776 3669.0 0.47
"Kepler-1453 b" Kepler "TIC 158175366" 2.74 "" 47.1611696 503.0 "" 0.08161 4.059 14.387 15.0461 5936.0 0.96
"Kepler-531 b" Kepler "TIC 243272677" 2.77 "" 29.88485741 453.0 "" 0.12944 4.5608 11.772 12.6696 4883.0 0.75
"Kepler-259 b" Kepler "TIC 158664318" 3.1 "" 8.11528727 879.0 "" 0.08349 3.211 14.009 14.6907 5926.0 0.89
"Kepler-646 b" Kepler "TIC 159441621" 1.96 "" 15.87369 622.0 "" 0.0463 3.5036 12.525 13.2692 5438.0 0.83
"Kepler-344 c" Kepler "TIC 63289452" 3.19 "" 125.602302 360.0 "" 0.09761 7.449 14.082 14.7913 5774.0 0.96
"Kepler-861 b" Kepler "TIC 63206411" 2.43 "" 3.94963138 966.0 "" 0.0855 1.5788 14.129 14.9762 5155.0 0.84
"Kepler-26 b" Kepler "TIC 164833065" 2.89 "" 12.28299972 427.0 "" 0.30609 2.7971 13.408 14.5837 3887.0 0.53
"Kepler-875 b" Kepler "TIC 273141643" 2.28 "" 27.5073799 569.0 "" 0.0622 5.239 13.959 14.6977 5783.0 0.88
"Kepler-1147 b" Kepler "TIC 137757057" 2.3 "" 10.62784997 871.0 "" 0.03535 5.013 14.179 14.8752 6082.0 1.01
"Kepler-296 c" Kepler "TIC 243271945" 1.89 "" 5.841641 533.0 "" 0.1423 1.8444 13.391 14.9169 3862.0 0.5
"Kepler-709 b" Kepler "TIC 63122858" 3.19 "" 16.08524954 613.0 "" 0.15586 3.5655 13.753 14.604 5239.0 0.83
"Kepler-1036 b" Kepler "TIC 27396869" 2.8 "" 122.8767 325.0 "" 0.0785 8.2007 12.521 13.2609 5590.0 0.82
"Kepler-1655 b" Kepler "TIC 120973167" 1.94 "" 11.87290083 861.0 "" 0.03432 2.3661 10.065 10.6341 6134.0 1.04
"Kepler-118 b" Kepler "TIC 171884427" 1.42 "" 7.51854537 784.0 "" 0.02867 2.845 13.25 14.1203 5064.0 0.86
"Kepler-1265 b" Kepler "TIC 164781761" 1.3 "" 6.494474 688.0 "" 0.0344 2.237 13.939 14.8923 4727.0 0.65
"Kepler-1683 b" Kepler "TIC 274126997" 1.92 "" 15.03366571 723.0 "" 0.03666 3.303 13.475 14.2801 5522.0 1.02
"Kepler-155 c" Kepler "TIC 298969755" 1.76 "" 52.6615836 271.0 "" 0.10661 3.0019 12.533 13.528 3985.0 0.54
"Kepler-224 d" Kepler "TIC 159642189" 2.39 "" 11.34934848 610.0 "" 0.12498 3.1101 14.212 15.0519 5016.0 0.68
"Kepler-186 c" Kepler "TIC 268159861" 1.21 "" 7.26733017 470.0 "" "" "" 12.473 13.6403 3761.0 0.46
"Kepler-1103 b" Kepler "TIC 399951202" 2.58 "" 19.7919389 736.0 "" 0.03837 3.787 13.094 13.6673 6285.0 1.04
"Kepler-116 c" Kepler "TIC 271260980" 1.85 "" 13.071489 912.0 "" 0.02446 3.0522 12.703 13.2931 6484.0 1.17
"Kepler-1440 b" Kepler "TIC 279917282" 1.31 "" 39.85925 570.0 "" 0.0157 8.355 12.951 13.6252 5900.0 1.08
"Kepler-287 b" Kepler "TIC 417660580" 2.4 "" 20.34234237 680.0 "" 0.05566 2.2305 13.542 14.2453 5800.0 1.01
"Kepler-276 d" Kepler "TIC 138213510" 2.58 "" 48.6476601 525.0 "" 0.06211 4.563 14.234 14.8896 6102.0 1.03
"Kepler-1678 b" Kepler "TIC 137687119" 3.43 "" 147.973027 337.0 "" 0.13929 7.011 13.773 14.4292 6008.0 0.88
"Kepler-46 d" Kepler "TIC 158992508" 1.48 "" 6.766579 793.0 "" 0.0364 2.9135 13.814 14.6801 5289.0 0.76
"Kepler-801 b" Kepler "TIC 158171839" 2.05 "" 11.419267 524.0 "" 0.0927 4.2208 13.489 14.5438 4482.0 0.6
"Kepler-253 b" Kepler "TIC 63065911" 1.7 "" 3.784064 911.0 "" 0.041 1.9481 14.055 14.9133 5148.0 0.71
"Kepler-265 d" Kepler "TIC 122445076" 2.57 "" 43.13042 573.0 "" 0.0421 3.1982 14.252 14.9117 6315.0 1.07
"Kepler-181 c" Kepler "TIC 27767452" 2.08 "" 4.30214363 927.0 "" 0.07674 1.9687 13.364 14.1599 5324.0 0.76
"Kepler-711 b" Kepler "TIC 273234664" 3.07 "" 23.58914398 487.0 "" 0.1234 4.7592 13.697 14.6716 4919.0 0.72
"Kepler-555 b" Kepler "TIC 120572779" 2.22 "" 16.21775407 663.0 "" 0.07647 4.9296 13.024 13.6994 5834.0 0.8
"Kepler-295 b" Kepler "TIC 164890864" 1.45 "" 12.6450451 741.0 "" 0.01999 8.787 13.145 13.905 5607.0 0.89
"TOI-1266 c" "Transiting Exoplanet Survey Satellite (TESS)" "TIC 467179528" 1.675 "" 18.79545 325.864868 "" 0.144384 1.926873 9.706 11.0402 3618.0 0.44
"Kepler-106 d" Kepler "TIC 184997417" 1.31 "" 23.9800854 649.0 "" 0.0104 5.351 11.752 12.4022 5854.0 1.01
"Kepler-252 c" Kepler "TIC 271769940" 2.38 "" 10.84844792 500.0 "" 0.17433 2.9596 13.24 14.2831 4208.0 0.59
"Kepler-128 b" Kepler "TIC 123490545" 1.42 "" 15.0896415 968.0 "" 0.00778 4.3349 10.373 10.9149 6063.0 1.61
"Kepler-1636 b" Kepler "TIC 270854684" 3.22 "" 425.47785 248.0 "" 0.09984 17.848 14.645 15.2912 5977.0 1.02
"Kepler-1476 b" Kepler "TIC 164727404" 1.68 "" 10.35857039 860.0 "" 0.02737 2.577 14.227 14.9073 5893.0 1.02
"Kepler-142 d" Kepler "TIC 27394293" 1.67 "" 41.8085031 582.0 "" 0.01904 7.797 12.092 12.7501 5794.0 1.23
"Kepler-1664 b" Kepler "TIC 399860388" 2.75 "" 14.3868109 810.0 "" 0.05802 2.169 12.465 13.0693 5914.0 1.15
"Kepler-11 f" Kepler "TIC 169175503" 2.52 "" 46.6856205 513.0 "" 0.05888 6.3794 12.548 13.2366 5657.0 1.05
"Kepler-387 c" Kepler "TIC 158559417" 1.06 "" 11.8377261 891.0 "" 0.00967 3.328 12.909 13.524 6303.0 1.06
"Kepler-1441 b" Kepler "TIC 270704515" 2.51 "" 39.4420781 682.0 "" 0.01724 7.029 13.08 13.7641 5430.0 1.9
"Kepler-351 c" Kepler "TIC 158218178" 3.19 "" 57.2488518 431.0 "" 0.14556 6.083 14.669 15.435 5642.0 0.85
"Kepler-124 c" Kepler "TIC 399860218" 2.2 "" 13.82142084 560.0 "" 0.07652 3.985 12.78 13.5711 4983.0 0.65
"Kepler-630 b" Kepler "TIC 138216186" 3.25 "" 161.4746786 343.0 "" 0.08282 10.572 12.686 13.3733 5761.0 1.04
"Kepler-84 e" Kepler "TIC 170646917" 2.56 "" 27.4345973 672.0 "" 0.04726 5.038 13.583 14.3015 6036.0 1.13
"Kepler-1047 b" Kepler "TIC 299029323" 1.79 "" 56.1886887 468.0 "" 0.03522 6.089 12.174 12.8429 5798.0 0.96
"Kepler-202 b" Kepler "TIC 258202719" 1.91 "" 4.0694284 843.0 "" 0.05648 2.0949 12.255 13.199 4806.0 0.72
"Kepler-1508 b" Kepler "TIC 170346081" 0.98 "" 20.7056504 655.0 "" 0.01145 9.029 12.994 13.8282 5746.0 0.92
"Kepler-1466 b" Kepler "TIC 159178000" 1.38 "" 31.1750448 585.0 "" 0.02183 3.968 12.815 13.4293 6086.0 0.92
"Kepler-1507 b" Kepler "TIC 158786851" 0.87 "" 16.0506213 674.0 "" 0.00945 2.939 11.866 12.5829 5443.0 0.91
"Kepler-352 c" Kepler "TIC 269271535" 1.61 "" 16.33269981 591.0 "" 0.03004 2.174 11.61 12.4085 5208.0 0.77
"Kepler-244 d" Kepler "TIC 158426969" 2.4 "" 20.05043 587.0 "" 0.0907 4.536 14.306 15.0348 5553.0 0.81
"Kepler-373 b" Kepler "TIC 299218776" 1.38 "" 5.53532955 962.0 "" 0.02714 2.8213 13.28 13.9901 5783.0 0.84
"Kepler-1014 b" Kepler "TIC 164883912" 2.17 "" 16.571152 614.0 "" 0.0662 3.0067 13.37 14.0956 5488.0 0.79
"Kepler-330 c" Kepler "TIC 158727691" 2.21 "" 15.95545002 570.0 "" 0.0857 4.0285 13.86 14.6685 5108.0 0.74
"Kepler-705 b" Kepler "TIC 122066949" 1.96 "" 56.0560538 229.0 "" 0.18099 4.595 13.446 14.7738 3593.0 0.47
"Kepler-1666 b" Kepler "TIC 273685548" 2.57 "" 25.8474596 672.0 "" 0.05853 6.042 13.96 14.5845 6297.0 1.03
"Kepler-1083 b" Kepler "TIC 164458639" 3.22 "" 33.4177993 449.0 "" 0.12841 4.549 14.386 15.2485 5142.0 0.74
